CityStateID,City,ISO_Code_x,State,StateID,ISO_Code_y
brenaspr,brenas,pr,puerto rico,39,pr
buenavistapr,buena vista,pr,puerto rico,39,pr
bufalopr,bufalo,pr,puerto rico,39,pr
cabanpr,caban,pr,puerto rico,39,pr
caborojopr,cabo rojo,pr,puerto rico,39,pr
caborojomunicipiopr,cabo rojo municipio,pr,puerto rico,39,pr
cacaopr,cacao,pr,puerto rico,39,pr
caguaspr,caguas,pr,puerto rico,39,pr
campanillapr,campanilla,pr,puerto rico,39,pr
camporicopr,campo rico,pr,puerto rico,39,pr
camuypr,camuy,pr,puerto rico,39,pr
candelariapr,candelaria,pr,puerto rico,39,pr
candelariaarenaspr,candelaria arenas,pr,puerto rico,39,pr
candeleroarribapr,candelero arriba,pr,puerto rico,39,pr
canóvanaspr,canóvanas,pr,puerto rico,39,pr
capitanejopr,capitanejo,pr,puerto rico,39,pr
carolinapr,carolina,pr,puerto rico,39,pr
carrizalespr,carrizales,pr,puerto rico,39,pr
catañopr,cataño,pr,puerto rico,39,pr
cayeypr,cayey,pr,puerto rico,39,pr
cayucopr,cayuco,pr,puerto rico,39,pr
ceibapr,ceiba,pr,puerto rico,39,pr
ceibamunicipiopr,ceiba municipio,pr,puerto rico,39,pr
celadapr,celada,pr,puerto rico,39,pr
centralaguirrepr,central aguirre,pr,puerto rico,39,pr
cialespr,ciales,pr,puerto rico,39,pr
cialesmunicipiopr,ciales municipio,pr,puerto rico,39,pr
cidrapr,cidra,pr,puerto rico,39,pr
coamopr,coamo,pr,puerto rico,39,pr
cocopr,coco,pr,puerto rico,39,pr
comeríopr,comerío,pr,puerto rico,39,pr
comeríomunicipiopr,comerío municipio,pr,puerto rico,39,pr
comunaspr,comunas,pr,puerto rico,39,pr
coquípr,coquí,pr,puerto rico,39,pr
corazónpr,corazón,pr,puerto rico,39,pr
corcovadopr,corcovado,pr,puerto rico,39,pr
corozalpr,corozal,pr,puerto rico,39,pr
corozalmunicipiopr,corozal municipio,pr,puerto rico,39,pr
cotolaurelpr,coto laurel,pr,puerto rico,39,pr
cotonortepr,coto norte,pr,puerto rico,39,pr
culebrapr,culebra,pr,puerto rico,39,pr
culebrabarrio-pueblopr,culebra barrio-pueblo,pr,puerto rico,39,pr
daguaopr,daguao,pr,puerto rico,39,pr
doradopr,dorado,pr,puerto rico,39,pr
doradomunicipiopr,dorado municipio,pr,puerto rico,39,pr
elmangópr,el mangó,pr,puerto rico,39,pr
elnegropr,el negro,pr,puerto rico,39,pr
elojopr,el ojo,pr,puerto rico,39,pr
emajaguapr,emajagua,pr,puerto rico,39,pr
esperanzapr,esperanza,pr,puerto rico,39,pr
espinopr,espino,pr,puerto rico,39,pr
estanciasdefloridapr,estancias de florida,pr,puerto rico,39,pr
fajardopr,fajardo,pr,puerto rico,39,pr
fajardomunicipiopr,fajardo municipio,pr,puerto rico,39,pr
floridapr,florida,pr,puerto rico,39,pr
franquezpr,franquez,pr,puerto rico,39,pr
fuigpr,fuig,pr,puerto rico,39,pr
g.l.garciapr,g. l. garcia,pr,puerto rico,39,pr
galateopr,galateo,pr,puerto rico,39,pr
garrochalespr,garrochales,pr,puerto rico,39,pr
guayabalpr,guayabal,pr,puerto rico,39,pr
guayamapr,guayama,pr,puerto rico,39,pr
guayamamunicipiopr,guayama municipio,pr,puerto rico,39,pr
guayanillapr,guayanilla,pr,puerto rico,39,pr
guaynabopr,guaynabo,pr,puerto rico,39,pr
gurabopr,gurabo,pr,puerto rico,39,pr
gurabomunicipiopr,gurabo municipio,pr,puerto rico,39,pr
guánicapr,guánica,pr,puerto rico,39,pr
guánicamunicipiopr,guánica municipio,pr,puerto rico,39,pr
h.riveracolonpr,h. rivera colon,pr,puerto rico,39,pr
hatillopr,hatillo,pr,puerto rico,39,pr
hatillomunicipiopr,hatillo municipio,pr,puerto rico,39,pr
hatoarribapr,hato arriba,pr,puerto rico,39,pr
hatocandalpr,hato candal,pr,puerto rico,39,pr
hormiguerospr,hormigueros,pr,puerto rico,39,pr
hormiguerosmunicipiopr,hormigueros municipio,pr,puerto rico,39,pr
humacaopr,humacao,pr,puerto rico,39,pr
imberypr,imbery,pr,puerto rico,39,pr
indiospr,indios,pr,puerto rico,39,pr
ingeniopr,ingenio,pr,puerto rico,39,pr
isabelsegundapr,isabel segunda,pr,puerto rico,39,pr
isabelapr,isabela,pr,puerto rico,39,pr
jagualpr,jagual,pr,puerto rico,39,pr
jaucapr,jauca,pr,puerto rico,39,pr
jayuyapr,jayuya,pr,puerto rico,39,pr
jobospr,jobos,pr,puerto rico,39,pr
juanadíazpr,juana díaz,pr,puerto rico,39,pr
juanadíazmunicipiopr,juana díaz municipio,pr,puerto rico,39,pr
juncalpr,juncal,pr,puerto rico,39,pr
juncospr,juncos,pr,puerto rico,39,pr
laalianzapr,la alianza,pr,puerto rico,39,pr
ladolorespr,la dolores,pr,puerto rico,39,pr
laferminapr,la fermina,pr,puerto rico,39,pr
laluisapr,la luisa,pr,puerto rico,39,pr
laparguerapr,la parguera,pr,puerto rico,39,pr
laplayapr,la playa,pr,puerto rico,39,pr
laplenapr,la plena,pr,puerto rico,39,pr
lajaspr,lajas,pr,puerto rico,39,pr
lajasmunicipiopr,lajas municipio,pr,puerto rico,39,pr
lambogliapr,lamboglia,pr,puerto rico,39,pr
larespr,lares,pr,puerto rico,39,pr
lasmariaspr,las marias,pr,puerto rico,39,pr
lasmaríasmunicipiopr,las marías municipio,pr,puerto rico,39,pr
lasochentapr,las ochenta,pr,puerto rico,39,pr
lasollaspr,las ollas,pr,puerto rico,39,pr
laspiedraspr,las piedras,pr,puerto rico,39,pr
laspiedrasmunicipiopr,las piedras municipio,pr,puerto rico,39,pr
levittownpr,levittown,pr,puerto rico,39,pr
liborionegrontorrespr,liborio negron torres,pr,puerto rico,39,pr
lluveraspr,lluveras,pr,puerto rico,39,pr
lomaspr,lomas,pr,puerto rico,39,pr
losllanospr,los llanos,pr,puerto rico,39,pr
loízapr,loíza,pr,puerto rico,39,pr
luisllorénstorrespr,luis lloréns torres,pr,puerto rico,39,pr
luism.cintronpr,luis m. cintron,pr,puerto rico,39,pr
luquillopr,luquillo,pr,puerto rico,39,pr
luquillomunicipiopr,luquillo municipio,pr,puerto rico,39,pr
luyandopr,luyando,pr,puerto rico,39,pr
magasarribapr,magas arriba,pr,puerto rico,39,pr
manatípr,manatí,pr,puerto rico,39,pr
mariaantoniapr,maria antonia,pr,puerto rico,39,pr
marianocolónpr,mariano colón,pr,puerto rico,39,pr
maricaopr,maricao,pr,puerto rico,39,pr
maricaomunicipiopr,maricao municipio,pr,puerto rico,39,pr
martorellpr,martorell,pr,puerto rico,39,pr
marueñopr,marueño,pr,puerto rico,39,pr
maunabopr,maunabo,pr,puerto rico,39,pr
maunabomunicipiopr,maunabo municipio,pr,puerto rico,39,pr
mayagüezpr,mayagüez,pr,puerto rico,39,pr
mirandapr,miranda,pr,puerto rico,39,pr
mocapr,moca,pr,puerto rico,39,pr
mocamunicipiopr,moca municipio,pr,puerto rico,39,pr
monserratepr,monserrate,pr,puerto rico,39,pr
montegrandepr,monte grande,pr,puerto rico,39,pr
morapr,mora,pr,puerto rico,39,pr
morovispr,morovis,pr,puerto rico,39,pr
mucarabonespr,mucarabones,pr,puerto rico,39,pr
naguabopr,naguabo,pr,puerto rico,39,pr
naguabomunicipiopr,naguabo municipio,pr,puerto rico,39,pr
naranjitopr,naranjito,pr,puerto rico,39,pr
naranjitomunicipiopr,naranjito municipio,pr,puerto rico,39,pr
olimpopr,olimpo,pr,puerto rico,39,pr
orocovispr,orocovis,pr,puerto rico,39,pr
orocovismunicipiopr,orocovis municipio,pr,puerto rico,39,pr
pajonalpr,pajonal,pr,puerto rico,39,pr
palmarejopr,palmarejo,pr,puerto rico,39,pr
palmaspr,palmas,pr,puerto rico,39,pr
palmerpr,palmer,pr,puerto rico,39,pr
palosecopr,palo seco,pr,puerto rico,39,pr
palomaspr,palomas,pr,puerto rico,39,pr
parcelaslamilagrosapr,parcelas la milagrosa,pr,puerto rico,39,pr
parcelasnuevaspr,parcelas nuevas,pr,puerto rico,39,pr
parcelaspeñuelaspr,parcelas peñuelas,pr,puerto rico,39,pr
pastospr,pastos,pr,puerto rico,39,pr
patillaspr,patillas,pr,puerto rico,39,pr
patillasmunicipiopr,patillas municipio,pr,puerto rico,39,pr
peñapobrepr,peña pobre,pr,puerto rico,39,pr
peñuelaspr,peñuelas,pr,puerto rico,39,pr
piedragordapr,piedra gorda,pr,puerto rico,39,pr
playafortunapr,playa fortuna,pr,puerto rico,39,pr
playitapr,playita,pr,puerto rico,39,pr
playitacortadapr,playita cortada,pr,puerto rico,39,pr
poleojeapr,pole ojea,pr,puerto rico,39,pr
poncepr,ponce,pr,puerto rico,39,pr
potalapastillopr,potala pastillo,pr,puerto rico,39,pr
pueblitodelriopr,pueblito del rio,pr,puerto rico,39,pr
puertorealpr,puerto real,pr,puerto rico,39,pr
puntasantiagopr,punta santiago,pr,puerto rico,39,pr
pájarospr,pájaros,pr,puerto rico,39,pr
quebradapr,quebrada,pr,puerto rico,39,pr
quebradillaspr,quebradillas,pr,puerto rico,39,pr
quebradillasmunicipiopr,quebradillas municipio,pr,puerto rico,39,pr
rafaelcapopr,rafael capo,pr,puerto rico,39,pr
rafaelgonzalezpr,rafael gonzalez,pr,puerto rico,39,pr
rafaelhernandezpr,rafael hernandez,pr,puerto rico,39,pr
ramospr,ramos,pr,puerto rico,39,pr
rincónpr,rincón,pr,puerto rico,39,pr
rincónmunicipiopr,rincón municipio,pr,puerto rico,39,pr
riolajaspr,rio lajas,pr,puerto rico,39,pr
rosasanchezpr,rosa sanchez,pr,puerto rico,39,pr
ríoblancopr,río blanco,pr,puerto rico,39,pr
ríocañasabajopr,río cañas abajo,pr,puerto rico,39,pr
ríograndepr,río grande,pr,puerto rico,39,pr
ríograndemunicipiopr,río grande municipio,pr,puerto rico,39,pr
ríopiedraspr,río piedras,pr,puerto rico,39,pr
sabanapr,sabana,pr,puerto rico,39,pr
sabanaeneaspr,sabana eneas,pr,puerto rico,39,pr
sabanagrandepr,sabana grande,pr,puerto rico,39,pr
sabanagrandemunicipiopr,sabana grande municipio,pr,puerto rico,39,pr
sabanahoyospr,sabana hoyos,pr,puerto rico,39,pr
sabanasecapr,sabana seca,pr,puerto rico,39,pr
salinaspr,salinas,pr,puerto rico,39,pr
sanantoniopr,san antonio,pr,puerto rico,39,pr
sangermánmunicipiopr,san germán municipio,pr,puerto rico,39,pr
sanisidropr,san isidro,pr,puerto rico,39,pr
sanjosépr,san josé,pr,puerto rico,39,pr
sanjuanpr,san juan,pr,puerto rico,39,pr
sanlorenzopr,san lorenzo,pr,puerto rico,39,pr
sansebastiánpr,san sebastián,pr,puerto rico,39,pr
santabarbarapr,santa barbara,pr,puerto rico,39,pr
santaclarapr,santa clara,pr,puerto rico,39,pr
santaisabelpr,santa isabel,pr,puerto rico,39,pr
santaisabelmunicipiopr,santa isabel municipio,pr,puerto rico,39,pr
santodomingopr,santo domingo,pr,puerto rico,39,pr
santurcepr,santurce,pr,puerto rico,39,pr
stellapr,stella,pr,puerto rico,39,pr
sumideropr,sumidero,pr,puerto rico,39,pr
suárezpr,suárez,pr,puerto rico,39,pr
tallaboapr,tallaboa,pr,puerto rico,39,pr
tallaboaaltapr,tallaboa alta,pr,puerto rico,39,pr
tiburonespr,tiburones,pr,puerto rico,39,pr
tierrasnuevasponientepr,tierras nuevas poniente,pr,puerto rico,39,pr
toaaltapr,toa alta,pr,puerto rico,39,pr
toaaltamunicipiopr,toa alta municipio,pr,puerto rico,39,pr
toabajapr,toa baja,pr,puerto rico,39,pr
trujilloaltopr,trujillo alto,pr,puerto rico,39,pr
trujilloaltomunicipiopr,trujillo alto municipio,pr,puerto rico,39,pr
utuadopr,utuado,pr,puerto rico,39,pr
utuadobarrio-pueblopr,utuado barrio-pueblo,pr,puerto rico,39,pr
vegaaltapr,vega alta,pr,puerto rico,39,pr
vegaaltamunicipiopr,vega alta municipio,pr,puerto rico,39,pr
vegabajapr,vega baja,pr,puerto rico,39,pr
viequespr,vieques,pr,puerto rico,39,pr
viequesmunicipalitypr,vieques municipality,pr,puerto rico,39,pr
villalbapr,villalba,pr,puerto rico,39,pr
villalbamunicipiopr,villalba municipio,pr,puerto rico,39,pr
vázquezpr,vázquez,pr,puerto rico,39,pr
yabucoapr,yabucoa,pr,puerto rico,39,pr
yabucoamunicipiopr,yabucoa municipio,pr,puerto rico,39,pr
yaucopr,yauco,pr,puerto rico,39,pr
yaurelpr,yaurel,pr,puerto rico,39,pr
ashawayri,ashaway,ri,rhode island,40,ri
barringtonri,barrington,ri,rhode island,40,ri
bradfordri,bradford,ri,rhode island,40,ri
bristolri,bristol,ri,rhode island,40,ri
bristolcountyri,bristol county,ri,rhode island,40,ri
centralfallsri,central falls,ri,rhode island,40,ri
charlestownri,charlestown,ri,rhode island,40,ri
chepachetri,chepachet,ri,rhode island,40,ri
coventryri,coventry,ri,rhode island,40,ri
cranstonri,cranston,ri,rhode island,40,ri
cumberlandri,cumberland,ri,rhode island,40,ri
cumberlandhillri,cumberland hill,ri,rhode island,40,ri
eastgreenwichri,east greenwich,ri,rhode island,40,ri
eastprovidenceri,east providence,ri,rhode island,40,ri
exeterri,exeter,ri,rhode island,40,ri
fosterri,foster,ri,rhode island,40,ri
greenvilleri,greenville,ri,rhode island,40,ri
harrisvilleri,harrisville,ri,rhode island,40,ri
hopevalleyri,hope valley,ri,rhode island,40,ri
hopkintonri,hopkinton,ri,rhode island,40,ri
jamestownri,jamestown,ri,rhode island,40,ri
johnstonri,johnston,ri,rhode island,40,ri
kentcountyri,kent county,ri,rhode island,40,ri
kingstonri,kingston,ri,rhode island,40,ri
lincolnri,lincoln,ri,rhode island,40,ri
melvilleri,melville,ri,rhode island,40,ri
middletownri,middletown,ri,rhode island,40,ri
narragansettri,narragansett,ri,rhode island,40,ri
narragansettpierri,narragansett pier,ri,rhode island,40,ri
newshorehamri,new shoreham,ri,rhode island,40,ri
newportri,newport,ri,rhode island,40,ri
newportcountyri,newport county,ri,rhode island,40,ri
newporteastri,newport east,ri,rhode island,40,ri
northkingstownri,north kingstown,ri,rhode island,40,ri
northprovidenceri,north providence,ri,rhode island,40,ri
northscituateri,north scituate,ri,rhode island,40,ri
northsmithfieldri,north smithfield,ri,rhode island,40,ri
pascoagri,pascoag,ri,rhode island,40,ri
pawtucketri,pawtucket,ri,rhode island,40,ri
portsmouthri,portsmouth,ri,rhode island,40,ri
providenceri,providence,ri,rhode island,40,ri
providencecountyri,providence county,ri,rhode island,40,ri
smithfieldri,smithfield,ri,rhode island,40,ri
southkingstownri,south kingstown,ri,rhode island,40,ri
tivertonri,tiverton,ri,rhode island,40,ri
valleyfallsri,valley falls,ri,rhode island,40,ri
wakefield-peacedaleri,wakefield-peacedale,ri,rhode island,40,ri
warrenri,warren,ri,rhode island,40,ri
warwickri,warwick,ri,rhode island,40,ri
washingtoncountyri,washington county,ri,rhode island,40,ri
westgreenwichri,west greenwich,ri,rhode island,40,ri
westwarwickri,west warwick,ri,rhode island,40,ri
westerlyri,westerly,ri,rhode island,40,ri
woonsocketri,woonsocket,ri,rhode island,40,ri
abbevillesc,abbeville,sc,south carolina,41,sc
abbevillecountysc,abbeville county,sc,south carolina,41,sc
aikensc,aiken,sc,south carolina,41,sc
aikencountysc,aiken county,sc,south carolina,41,sc
allendalesc,allendale,sc,south carolina,41,sc
allendalecountysc,allendale county,sc,south carolina,41,sc
andersonsc,anderson,sc,south carolina,41,sc
andersoncountysc,anderson county,sc,south carolina,41,sc
andrewssc,andrews,sc,south carolina,41,sc
arcadiasc,arcadia,sc,south carolina,41,sc
arialsc,arial,sc,south carolina,41,sc
awendawsc,awendaw,sc,south carolina,41,sc
bambergsc,bamberg,sc,south carolina,41,sc
bambergcountysc,bamberg county,sc,south carolina,41,sc
barnwellsc,barnwell,sc,south carolina,41,sc
barnwellcountysc,barnwell county,sc,south carolina,41,sc
batesburgsc,batesburg,sc,south carolina,41,sc
batesburg-leesvillesc,batesburg-leesville,sc,south carolina,41,sc
beaufortsc,beaufort,sc,south carolina,41,sc
beaufortcountysc,beaufort county,sc,south carolina,41,sc
beltonsc,belton,sc,south carolina,41,sc
belvederesc,belvedere,sc,south carolina,41,sc
bennettsvillesc,bennettsville,sc,south carolina,41,sc
bereasc,berea,sc,south carolina,41,sc
berkeleycountysc,berkeley county,sc,south carolina,41,sc
bishopvillesc,bishopville,sc,south carolina,41,sc
blacksburgsc,blacksburg,sc,south carolina,41,sc
blackvillesc,blackville,sc,south carolina,41,sc
blufftonsc,bluffton,sc,south carolina,41,sc
blythewoodsc,blythewood,sc,south carolina,41,sc
boilingspringssc,boiling springs,sc,south carolina,41,sc
bonneaubeachsc,bonneau beach,sc,south carolina,41,sc
brookdalesc,brookdale,sc,south carolina,41,sc
buffalosc,buffalo,sc,south carolina,41,sc
burnettownsc,burnettown,sc,south carolina,41,sc
burtonsc,burton,sc,south carolina,41,sc
calhouncountysc,calhoun county,sc,south carolina,41,sc
calhounfallssc,calhoun falls,sc,south carolina,41,sc
camdensc,camden,sc,south carolina,41,sc
canesavannahsc,cane savannah,sc,south carolina,41,sc
catawbasc,catawba,sc,south carolina,41,sc
caycesc,cayce,sc,south carolina,41,sc
centervillesc,centerville,sc,south carolina,41,sc
centralsc,central,sc,south carolina,41,sc
chapinsc,chapin,sc,south carolina,41,sc
charlestonsc,charleston,sc,south carolina,41,sc
charlestoncountysc,charleston county,sc,south carolina,41,sc
cherawsc,cheraw,sc,south carolina,41,sc
cherokeecountysc,cherokee county,sc,south carolina,41,sc
cherryvalesc,cherryvale,sc,south carolina,41,sc
chestersc,chester,sc,south carolina,41,sc
chestercountysc,chester county,sc,south carolina,41,sc
chesterfieldsc,chesterfield,sc,south carolina,41,sc
chesterfieldcountysc,chesterfield county,sc,south carolina,41,sc
cityviewsc,city view,sc,south carolina,41,sc
clarendoncountysc,clarendon county,sc,south carolina,41,sc
clearwatersc,clearwater,sc,south carolina,41,sc
clemsonsc,clemson,sc,south carolina,41,sc
clintonsc,clinton,sc,south carolina,41,sc
cloversc,clover,sc,south carolina,41,sc
colletoncountysc,colleton county,sc,south carolina,41,sc
columbiasc,columbia,sc,south carolina,41,sc
conwaysc,conway,sc,south carolina,41,sc
cowpenssc,cowpens,sc,south carolina,41,sc
dalzellsc,dalzell,sc,south carolina,41,sc
darlingtonsc,darlington,sc,south carolina,41,sc
darlingtoncountysc,darlington county,sc,south carolina,41,sc
denmarksc,denmark,sc,south carolina,41,sc
dentsvillesc,dentsville,sc,south carolina,41,sc
dillonsc,dillon,sc,south carolina,41,sc
dilloncountysc,dillon county,sc,south carolina,41,sc
dorchestercountysc,dorchester county,sc,south carolina,41,sc
duewestsc,due west,sc,south carolina,41,sc
duncansc,duncan,sc,south carolina,41,sc
duneansc,dunean,sc,south carolina,41,sc
easleysc,easley,sc,south carolina,41,sc
eastgaffneysc,east gaffney,sc,south carolina,41,sc
eastsumtersc,east sumter,sc,south carolina,41,sc
edgefieldsc,edgefield,sc,south carolina,41,sc
edgefieldcountysc,edgefield county,sc,south carolina,41,sc
edistosc,edisto,sc,south carolina,41,sc
elginsc,elgin,sc,south carolina,41,sc
estillsc,estill,sc,south carolina,41,sc
eurekamillsc,eureka mill,sc,south carolina,41,sc
fairfaxsc,fairfax,sc,south carolina,41,sc
fairfieldcountysc,fairfield county,sc,south carolina,41,sc
fairforestsc,fairforest,sc,south carolina,41,sc
fiveforkssc,five forks,sc,south carolina,41,sc
florencesc,florence,sc,south carolina,41,sc
florencecountysc,florence county,sc,south carolina,41,sc
follybeachsc,folly beach,sc,south carolina,41,sc
forestacressc,forest acres,sc,south carolina,41,sc
forestbrooksc,forestbrook,sc,south carolina,41,sc
fortmillsc,fort mill,sc,south carolina,41,sc
fountaininnsc,fountain inn,sc,south carolina,41,sc
gadsdensc,gadsden,sc,south carolina,41,sc
gaffneysc,gaffney,sc,south carolina,41,sc
ganttsc,gantt,sc,south carolina,41,sc
gardencitysc,garden city,sc,south carolina,41,sc
gastonsc,gaston,sc,south carolina,41,sc
georgetownsc,georgetown,sc,south carolina,41,sc
georgetowncountysc,georgetown county,sc,south carolina,41,sc
glovervillesc,gloverville,sc,south carolina,41,sc
goldengrovesc,golden grove,sc,south carolina,41,sc
goosecreeksc,goose creek,sc,south carolina,41,sc
granitevillesc,graniteville,sc,south carolina,41,sc
greatfallssc,great falls,sc,south carolina,41,sc
greenvillesc,greenville,sc,south carolina,41,sc
greenvillecountysc,greenville county,sc,south carolina,41,sc
greenwoodsc,greenwood,sc,south carolina,41,sc
greenwoodcountysc,greenwood county,sc,south carolina,41,sc
greersc,greer,sc,south carolina,41,sc
hamptonsc,hampton,sc,south carolina,41,sc
hamptoncountysc,hampton county,sc,south carolina,41,sc
hanahansc,hanahan,sc,south carolina,41,sc
hardeevillesc,hardeeville,sc,south carolina,41,sc
hartsvillesc,hartsville,sc,south carolina,41,sc
hiltonheadsc,hilton head,sc,south carolina,41,sc
hiltonheadislandsc,hilton head island,sc,south carolina,41,sc
hollyhillsc,holly hill,sc,south carolina,41,sc
hollywoodsc,hollywood,sc,south carolina,41,sc
homelandparksc,homeland park,sc,south carolina,41,sc
honeapathsc,honea path,sc,south carolina,41,sc
hopkinssc,hopkins,sc,south carolina,41,sc
horrycountysc,horry county,sc,south carolina,41,sc
indiahooksc,india hook,sc,south carolina,41,sc
inmansc,inman,sc,south carolina,41,sc
inmanmillssc,inman mills,sc,south carolina,41,sc
irmosc,irmo,sc,south carolina,41,sc
irwinsc,irwin,sc,south carolina,41,sc
isleofpalmssc,isle of palms,sc,south carolina,41,sc
ivasc,iva,sc,south carolina,41,sc
jacksonsc,jackson,sc,south carolina,41,sc
jamesislandsc,james island,sc,south carolina,41,sc
jaspercountysc,jasper county,sc,south carolina,41,sc
joannasc,joanna,sc,south carolina,41,sc
johnsonvillesc,johnsonville,sc,south carolina,41,sc
johnstonsc,johnston,sc,south carolina,41,sc
judsonsc,judson,sc,south carolina,41,sc
kershawsc,kershaw,sc,south carolina,41,sc
kershawcountysc,kershaw county,sc,south carolina,41,sc
kiawahislandsc,kiawah island,sc,south carolina,41,sc
kingstreesc,kingstree,sc,south carolina,41,sc
ladsonsc,ladson,sc,south carolina,41,sc
lakecitysc,lake city,sc,south carolina,41,sc
lakemurrayofrichlandsc,lake murray of richland,sc,south carolina,41,sc
lakesecessionsc,lake secession,sc,south carolina,41,sc
lakewyliesc,lake wylie,sc,south carolina,41,sc
lakewoodsc,lakewood,sc,south carolina,41,sc
lancastersc,lancaster,sc,south carolina,41,sc
lancastercountysc,lancaster county,sc,south carolina,41,sc
lancastermillsc,lancaster mill,sc,south carolina,41,sc
landrumsc,landrum,sc,south carolina,41,sc
langleysc,langley,sc,south carolina,41,sc
lattasc,latta,sc,south carolina,41,sc
laurelbaysc,laurel bay,sc,south carolina,41,sc
laurenssc,laurens,sc,south carolina,41,sc
laurenscountysc,laurens county,sc,south carolina,41,sc
leecountysc,lee county,sc,south carolina,41,sc
leesvillesc,leesville,sc,south carolina,41,sc
lessliesc,lesslie,sc,south carolina,41,sc
lexingtonsc,lexington,sc,south carolina,41,sc
lexingtoncountysc,lexington county,sc,south carolina,41,sc
libertysc,liberty,sc,south carolina,41,sc
lincolnvillesc,lincolnville,sc,south carolina,41,sc
littleriversc,little river,sc,south carolina,41,sc
lorissc,loris,sc,south carolina,41,sc
lugoffsc,lugoff,sc,south carolina,41,sc
lymansc,lyman,sc,south carolina,41,sc
manningsc,manning,sc,south carolina,41,sc
marionsc,marion,sc,south carolina,41,sc
marioncountysc,marion county,sc,south carolina,41,sc
marlborocountysc,marlboro county,sc,south carolina,41,sc
mauldinsc,mauldin,sc,south carolina,41,sc
mayosc,mayo,sc,south carolina,41,sc
mccollsc,mccoll,sc,south carolina,41,sc
mccormicksc,mccormick,sc,south carolina,41,sc
mccormickcountysc,mccormick county,sc,south carolina,41,sc
meggettsc,meggett,sc,south carolina,41,sc
monarchmillsc,monarch mill,sc,south carolina,41,sc
monckscornersc,moncks corner,sc,south carolina,41,sc
mountpleasantsc,mount pleasant,sc,south carolina,41,sc
mullinssc,mullins,sc,south carolina,41,sc
murphysestatessc,murphys estates,sc,south carolina,41,sc
murrellsinletsc,murrells inlet,sc,south carolina,41,sc
myrtlebeachsc,myrtle beach,sc,south carolina,41,sc
newellentonsc,new ellenton,sc,south carolina,41,sc
newberrysc,newberry,sc,south carolina,41,sc
newberrycountysc,newberry county,sc,south carolina,41,sc
newportsc,newport,sc,south carolina,41,sc
ninetysixsc,ninety six,sc,south carolina,41,sc
northaugustasc,north augusta,sc,south carolina,41,sc
northcharlestonsc,north charleston,sc,south carolina,41,sc
northhartsvillesc,north hartsville,sc,south carolina,41,sc
northmyrtlebeachsc,north myrtle beach,sc,south carolina,41,sc
northlakesc,northlake,sc,south carolina,41,sc
oakgrovesc,oak grove,sc,south carolina,41,sc
oaklandsc,oakland,sc,south carolina,41,sc
oconeecountysc,oconee county,sc,south carolina,41,sc
orangeburgsc,orangeburg,sc,south carolina,41,sc
orangeburgcountysc,orangeburg county,sc,south carolina,41,sc
pacoletsc,pacolet,sc,south carolina,41,sc
pagelandsc,pageland,sc,south carolina,41,sc
pamplicosc,pamplico,sc,south carolina,41,sc
parkersc,parker,sc,south carolina,41,sc
pendletonsc,pendleton,sc,south carolina,41,sc
pickenssc,pickens,sc,south carolina,41,sc
pickenscountysc,pickens county,sc,south carolina,41,sc
piedmontsc,piedmont,sc,south carolina,41,sc
pineridgesc,pineridge,sc,south carolina,41,sc
portroyalsc,port royal,sc,south carolina,41,sc
powdersvillesc,powdersville,sc,south carolina,41,sc
privateersc,privateer,sc,south carolina,41,sc
prosperitysc,prosperity,sc,south carolina,41,sc
ravenelsc,ravenel,sc,south carolina,41,sc
redbanksc,red bank,sc,south carolina,41,sc
redhillsc,red hill,sc,south carolina,41,sc
richlandcountysc,richland county,sc,south carolina,41,sc
ridgelandsc,ridgeland,sc,south carolina,41,sc
ridgevillesc,ridgeville,sc,south carolina,41,sc
rockhillsc,rock hill,sc,south carolina,41,sc
roebucksc,roebuck,sc,south carolina,41,sc
saintandrewssc,saint andrews,sc,south carolina,41,sc
saintgeorgesc,saint george,sc,south carolina,41,sc
saintmatthewssc,saint matthews,sc,south carolina,41,sc
saintstephensc,saint stephen,sc,south carolina,41,sc
saludasc,saluda,sc,south carolina,41,sc
saludacountysc,saluda county,sc,south carolina,41,sc
sangareesc,sangaree,sc,south carolina,41,sc
sanssoucisc,sans souci,sc,south carolina,41,sc
saxonsc,saxon,sc,south carolina,41,sc
seabrookislandsc,seabrook island,sc,south carolina,41,sc
senecasc,seneca,sc,south carolina,41,sc
sevenoakssc,seven oaks,sc,south carolina,41,sc
shellpointsc,shell point,sc,south carolina,41,sc
simpsonvillesc,simpsonville,sc,south carolina,41,sc
slater-mariettasc,slater-marietta,sc,south carolina,41,sc
socasteesc,socastee,sc,south carolina,41,sc
southcongareesc,south congaree,sc,south carolina,41,sc
southsumtersc,south sumter,sc,south carolina,41,sc
southernshopssc,southern shops,sc,south carolina,41,sc
spartanburgsc,spartanburg,sc,south carolina,41,sc
spartanburgcountysc,spartanburg county,sc,south carolina,41,sc
springdalesc,springdale,sc,south carolina,41,sc
stateburgsc,stateburg,sc,south carolina,41,sc
sullivansislandsc,sullivans island,sc,south carolina,41,sc
summervillesc,summerville,sc,south carolina,41,sc
sumtersc,sumter,sc,south carolina,41,sc
sumtercountysc,sumter county,sc,south carolina,41,sc
surfsidebeachsc,surfside beach,sc,south carolina,41,sc
taylorssc,taylors,sc,south carolina,41,sc
tegacaysc,tega cay,sc,south carolina,41,sc
